trade_date,stock_code,stock_name,close,industry,price_change_rate,max_profit,max_loss,MA_all_cv,all_cv_vs_15,all_cv_vs_15_ema_3d,all_cv_count,all_cv_count_5D_max,all_cv_count_5D_min,MA_most_cv,most_cv_vs_15,most_cv_vs_15_ema_3d,most_cv_count,most_cv_count_5D_max,most_cv_count_5D_min,MA_alignment,MA_all_ema_3d_cont,MA_most_ema_3d_cont,DIF,dif_close,rate_sum,rate_per_ema_3d,rate_per_ema_count,sum_rate_per_ema_3d
2025-01-22,300676.SZ,华大基因,38.14,医疗保健,-2.36,30.428,4.854,55.92,4.15,4.11,0,0.0,0.0,37.21,4.02,4.15,0,0.0,0.0,-2,-2,-2,-1.5495,-4.0627,373.62,6.21,1,12.15
2025-02-13,300680.SZ,隆盛科技,31.53,汽车配件,-2.26,30.919,21.788,90.77,3.62,3.55,-5,-1.0,-5.0,88.01,5.18,5.22,-9,-5.0,-9.0,1,11,11,2.0201,6.4069,567.19,-4.92,-6,-21.3
2025-06-09,300682.SZ,朗新集团,16.25,软件服务,0.18,32.381,8.317,76.0,3.16,3.15,-3,0.0,-3.0,56.28,4.32,4.49,-4,0.0,-4.0,7,7,7,0.848,5.2185,746.29,-8.79,-1,62.79
2025-07-11,300683.SZ,海特生物,27.86,生物制药,1.53,31.53,13.944,35.25,2.15,2.09,0,0.0,0.0,16.2,1.47,1.31,0,0.0,0.0,0,1,1,0.544,1.9526,405.56,1.48,1,4.8
2025-07-23,300683.SZ,海特生物,43.75,生物制药,7.18,32.23,18.803,140.76,8.58,7.1,-3,0.0,-3.0,126.7,11.53,9.37,-4,0.0,-4.0,5,9,9,3.4357,7.853,1235.18,12.47,9,75.13
2025-02-21,300687.SZ,赛意信息,24.47,软件服务,5.38,40.804,5.237,91.66,4.24,4.36,-8,-4.0,-8.0,85.8,5.77,6.09,-11,-7.0,-11.0,2,0,0,1.5143,6.1884,454.26,-11.51,-4,-41.01
2025-06-05,300689.SZ,澄天伟业,38.26,通信设备,1.84,49.27,22.173,43.7,2.63,2.55,0,0.0,0.0,30.95,2.69,2.69,0,0.0,0.0,7,14,14,1.2323,3.2209,354.64,2.42,1,-7.59
2025-07-29,300689.SZ,澄天伟业,47.7,通信设备,-2.59,30.643,1.722,52.99,3.19,3.07,0,0.0,0.0,41.9,3.64,3.42,0,0.0,0.0,0,0,0,1.4182,2.9732,549.45,-11.53,-2,17.81
2025-08-04,300690.SZ,双一科技,25.32,电气设备,2.26,35.141,4.66,19.15,1.14,1.17,0,0.0,0.0,8.59,0.71,0.87,2,2.0,0.0,0,0,0,0.3348,1.3223,387.85,-3.62,-1,-7.73
2025-02-13,300693.SZ,盛弘股份,28.92,电气设备,-2.33,30.407,14.177,41.19,2.01,1.96,0,0.0,0.0,18.56,1.26,1.31,0,0.0,0.0,0,2,2,0.7116,2.4606,374.82,1.31,1,-29.05
2025-03-06,300695.SZ,兆丰股份,38.98,汽车配件,1.43,44.199,4.142,56.06,4.93,5.24,0,0.0,-10.0,34.95,4.92,5.61,0,0.0,-13.0,0,0,0,1.4776,3.7907,379.22,-8.9,-7,-27.72
2025-04-23,300695.SZ,兆丰股份,43.27,汽车配件,7.82,31.209,14.645,65.99,5.8,6.26,-29,-25.0,-29.0,75.65,10.64,11.46,-13,-9.0,-13.0,0,0,0,-1.4834,-3.4282,318.1,9.63,1,-21.06
2025-05-08,300695.SZ,兆丰股份,55.87,汽车配件,0.07,34.767,17.432,94.52,8.31,6.96,-3,0.0,-3.0,98.64,13.87,11.73,-21,-17.0,-21.0,0,0,0,2.7158,4.8609,609.72,6.53,9,34.92
2025-06-16,300695.SZ,兆丰股份,55.57,汽车配件,-1.51,39.657,14.666,46.61,4.1,4.22,0,0.0,0.0,15.54,2.19,2.47,0,0.0,0.0,0,0,0,0.7445,1.3398,326.84,-7.0,-1,17.96
2025-04-03,300696.SZ,爱乐达,15.63,航空,-0.76,31.074,30.236,28.93,1.4,1.43,0,0.0,0.0,21.66,1.77,1.62,0,0.0,0.0,0,0,0,-0.0182,-0.1164,229.9,-4.53,-6,-38.98
2025-04-25,300696.SZ,爱乐达,17.92,航空,-4.68,37.324,5.751,56.0,2.72,2.49,0,0.0,0.0,50.77,4.15,3.73,0,0.0,0.0,0,5,5,0.6137,3.4247,801.27,-2.64,-2,9.41
2025-07-25,300696.SZ,爱乐达,22.17,航空,-1.2,30.616,3.816,21.59,1.05,1.07,0,6.0,0.0,14.99,1.22,1.23,0,11.0,0.0,9,7,7,0.3632,1.6382,329.03,-5.18,-2,-0.91
2025-03-17,300697.SZ,电工合金,11.06,铜,-0.63,32.368,-6.474,28.7,1.75,1.87,0,0.0,0.0,13.62,1.31,1.41,0,0.0,0.0,0,0,0,0.0025,0.0226,264.53,-5.22,-2,12.11
2025-06-23,300697.SZ,电工合金,11.22,铜,1.26,35.727,19.983,8.25,0.5,0.5,22,22.0,18.0,9.52,0.91,0.88,3,3.0,0.0,0,-1,-3,-0.0182,-0.1622,263.77,-9.65,-5,-48.26
2025-04-07,300700.SZ,岱勒新材,7.58,矿物制品,-20.04,33.244,28.571,36.56,1.64,1.94,0,0.0,0.0,26.9,1.99,2.5,0,0.0,0.0,0,0,0,0.1217,1.6055,412.85,-2.4,-6,-43.74
2025-04-07,300703.SZ,创源股份,10.95,文教休闲,-20.01,42.627,9.651,40.24,2.81,1.9,0,13.0,0.0,40.65,4.05,2.72,0,3.0,0.0,-4,-4,-4,-0.5113,-4.6694,318.9,-7.38,-2,10.78
2025-05-22,300703.SZ,创源股份,17.8,文教休闲,-3.37,30.742,19.906,63.87,4.47,4.05,0,0.0,0.0,58.52,5.83,5.43,-2,0.0,-2.0,2,3,3,0.8434,4.7382,588.11,10.64,3,30.97
2025-07-30,300703.SZ,创源股份,22.12,文教休闲,-1.69,30.762,5.842,45.56,3.19,3.67,0,0.0,0.0,26.52,2.64,3.14,0,0.0,0.0,0,0,0,0.3848,1.7396,303.38,5.91,2,2.0
2025-07-18,300706.SZ,阿石创,27.55,元器件,5.15,32.872,1.42,55.98,2.82,2.53,0,0.0,0.0,41.39,3.39,2.93,0,0.0,0.0,24,6,6,1.0413,3.7797,878.01,8.36,4,56.68
2025-07-31,300706.SZ,阿石创,36.85,元器件,-4.53,32.78,17.829,164.87,8.31,7.37,-5,-1.0,-5.0,143.05,11.71,10.27,-6,-2.0,-6.0,33,15,15,3.477,9.4355,1034.95,5.25,4,33.1
2025-01-02,300715.SZ,凯伦股份,7.08,其他建材,-4.58,30.214,27.005,30.37,2.35,2.61,0,0.0,0.0,25.91,3.1,3.59,0,0.0,0.0,0,0,0,-0.1368,-1.9322,958.97,11.45,5,79.2
2025-08-01,300717.SZ,华信新材,19.12,塑料,2.41,32.423,11.753,31.99,2.29,2.29,0,0.0,0.0,16.89,1.84,1.88,0,0.0,0.0,27,12,12,0.3682,1.9257,614.22,3.75,7,42.34
2025-01-10,300718.SZ,长盛轴承,33.52,机械基件,6.41,47.52,23.869,171.27,8.95,9.32,-11,-7.0,-11.0,128.91,10.81,11.7,-11,-7.0,-11.0,0,0,0,3.5436,10.5716,586.67,-7.51,-6,-37.01
2025-01-22,300718.SZ,长盛轴承,53.85,机械基件,0.47,31.806,1.685,240.3,12.55,11.76,-19,-15.0,-19.0,178.28,14.96,13.87,-19,-15.0,-19.0,7,8,8,6.754,12.5422,509.92,-2.03,-1,-8.69
2025-02-11,300718.SZ,长盛轴承,72.26,机械基件,6.63,37.601,8.107,285.12,14.89,14.57,-27,-23.0,-27.0,200.65,16.83,16.56,-27,-23.0,-27.0,15,16,16,10.497,14.5267,461.0,1.12,1,-5.92
2025-03-12,300720.SZ,海川智能,20.62,电器仪表,-2.37,31.727,18.151,39.98,2.68,2.72,0,0.0,0.0,35.32,3.24,3.41,0,0.0,0.0,5,6,6,0.6577,3.1896,334.27,-5.79,-2,-9.12
2025-03-14,300721.SZ,怡达股份,13.26,化工原料,1.77,32.584,4.644,13.69,0.78,0.71,15,15.0,11.0,9.75,0.84,0.83,4,4.0,0.0,5,0,1,0.1307,0.9857,369.72,-3.41,-5,-26.83
2025-03-24,300723.SZ,一品红,22.43,化学制药,-0.53,34.033,19.907,86.1,5.55,5.81,-9,-5.0,-9.0,55.37,4.75,5.35,0,0.0,-10.0,0,0,0,1.2417,5.5359,335.98,1.81,2,-26.29
2025-04-03,300723.SZ,一品红,30.06,化学制药,3.83,52.785,6.735,116.53,7.51,6.72,-3,0.0,-3.0,79.12,6.79,5.58,-2,0.0,-2.0,3,5,5,1.9849,6.6031,619.32,8.07,6,46.33
2025-05-12,300723.SZ,一品红,35.46,化学制药,-1.36,32.617,6.055,124.01,7.99,8.49,-26,-22.0,-26.0,48.99,4.21,5.03,0,0.0,-24.0,0,0,0,2.1744,6.132,293.43,-1.21,-14,-22.54
2025-07-10,300723.SZ,一品红,51.26,化学制药,0.33,32.132,22.662,52.21,3.36,3.68,0,0.0,0.0,6.41,0.55,0.84,2,2.0,0.0,0,0,0,0.9349,1.8238,358.08,-5.03,-3,9.2
2025-08-26,300724.SZ,捷佳伟创,86.77,专用机械,3.22,33.65,28.287,115.45,5.0,4.72,-4,0.0,-4.0,86.36,5.45,5.14,-5,-1.0,-5.0,24,18,18,6.1712,7.1121,530.15,-2.01,-4,-14.29
2025-02-14,300727.SZ,润禾材料,22.78,化工原料,-5.67,30.952,10.856,20.89,0.97,1.02,1,1.0,0.0,9.48,0.79,0.89,2,2.0,0.0,0,0,0,0.0862,0.3784,352.27,1.71,1,-15.19
2025-08-08,300727.SZ,润禾材料,31.72,化工原料,-1.8,32.162,-1.575,36.05,1.67,1.34,0,8.0,0.0,31.54,2.64,2.1,0,2.0,0.0,2,3,3,0.8735,2.7538,713.3,12.0,6,54.61
2025-04-08,300729.SZ,乐歌股份,11.84,家居用品,2.78,30.924,6.218,58.47,3.81,3.04,0,0.0,0.0,61.12,5.61,4.55,-1,0.0,-1.0,0,-12,-12,-0.7999,-6.7559,477.51,20.54,3,50.74
2025-06-18,300730.SZ,科创信息,13.55,软件服务,0.74,33.256,8.702,24.2,1.36,1.29,0,0.0,0.0,17.26,1.51,1.56,0,0.0,0.0,0,0,2,0.2504,1.848,387.76,4.81,1,-16.91
2025-08-08,300730.SZ,科创信息,14.94,软件服务,-3.36,41.667,-1.6,26.17,1.47,1.53,0,0.0,0.0,7.18,0.63,0.71,3,3.0,0.0,0,0,0,0.1322,0.8849,380.23,12.2,4,35.09
2025-07-28,300731.SZ,科创新源,29.05,橡胶,1.25,32.401,10.148,24.66,1.17,1.26,0,0.0,0.0,7.48,0.57,0.69,5,5.0,1.0,0,0,0,0.2427,0.8355,296.64,2.4,2,-9.71
2025-07-25,300732.SZ,设研院,8.6,建筑工程,-9.95,36.591,23.957,76.11,5.89,5.06,-3,0.0,-3.0,66.2,7.56,6.28,-3,0.0,-3.0,4,5,5,0.4493,5.2244,1378.41,20.59,4,116.3
2025-07-25,300733.SZ,西菱动力,17.52,汽车配件,-1.07,30.825,16.283,17.06,0.86,0.95,2,2.0,0.0,14.23,1.0,1.13,0,0.0,0.0,4,0,0,0.2079,1.1866,374.82,1.58,5,11.73
2025-02-13,300738.SZ,奥飞数据,15.75,软件服务,1.81,42.797,-0.837,58.96,2.74,2.47,0,0.0,0.0,59.55,4.7,4.31,-2,0.0,-2.0,0,5,5,0.6082,3.8616,612.86,4.08,13,27.93
2025-05-26,300740.SZ,水羊股份,13.8,日用化工,2.0,41.377,11.994,54.98,2.89,3.03,0,0.0,0.0,46.31,3.67,4.01,0,0.0,-6.0,0,0,0,0.5242,3.7986,611.67,-5.26,-6,-21.84
2025-02-20,300746.SZ,汉嘉设计,11.24,建筑工程,0.0,32.735,2.152,42.38,2.57,2.7,0,0.0,0.0,21.3,1.99,1.98,0,0.0,0.0,0,0,0,-0.0367,-0.3265,377.92,-1.87,-1,-8.39
2025-04-17,300746.SZ,汉嘉设计,10.65,建筑工程,0.76,31.371,2.484,68.48,4.15,4.2,0,0.0,-3.0,74.3,6.94,7.14,-11,-7.0,-11.0,0,-1,-1,-0.6297,-5.9127,225.18,-6.17,-4,-18.91
2025-08-19,300748.SZ,金力永磁,28.84,矿物制品,-1.64,35.416,23.463,54.21,2.82,2.83,0,0.0,0.0,18.83,1.45,1.47,0,0.0,0.0,1,2,2,0.8458,2.9327,359.83,5.41,2,-5.49
2025-03-12,300753.SZ,爱朋医疗,21.88,医疗保健,5.34,33.364,1.904,29.53,1.82,1.9,0,0.0,0.0,13.25,1.27,1.36,0,0.0,0.0,0,0,0,0.3737,1.708,394.14,11.57,4,23.7
2025-08-15,300757.SZ,罗博特科,201.46,专用机械,-3.05,32.464,4.459,79.82,3.83,3.53,0,0.0,0.0,46.59,3.39,2.94,0,0.0,0.0,3,3,3,10.0435,4.9854,587.57,10.52,3,49.22
2025-08-28,300763.SZ,锦浪科技,66.48,电气设备,2.61,31.953,8.428,44.95,1.67,1.67,0,0.0,0.0,33.65,1.91,1.92,0,0.0,0.0,6,12,12,1.904,2.864,464.39,3.55,1,-31.23
2025-02-19,300765.SZ,新诺威,26.96,食品,-1.46,30.254,11.107,18.02,1.22,1.4,0,0.0,0.0,20.49,1.75,1.97,0,0.0,0.0,0,0,0,0.2418,0.8969,394.51,9.41,2,18.6
2025-01-17,300766.SZ,每日互动,16.79,互联网,-4.06,42.519,14.134,34.0,1.53,1.4,0,0.0,0.0,28.37,2.18,1.93,0,0.0,0.0,0,2,2,0.386,2.299,455.41,-5.23,-7,-41.55
2025-01-27,300766.SZ,每日互动,24.1,互联网,20.02,90.18,65.733,80.91,3.64,2.85,0,0.0,0.0,73.21,5.61,4.28,-1,0.0,-1.0,5,8,8,1.2243,5.0801,474.64,0.63,0,2.56
2025-02-05,300766.SZ,每日互动,28.92,互联网,20.0,60.576,50.058,120.36,5.41,4.13,-1,0.0,-1.0,111.86,8.58,6.43,-2,0.0,-2.0,6,9,9,1.9449,6.7251,417.72,-5.68,-1,0.2
2025-08-11,300767.SZ,震安科技,16.73,橡胶,0.66,30.515,1.409,97.39,4.13,3.79,-1,0.0,-1.0,69.89,4.66,4.04,-1,0.0,-1.0,14,9,9,0.9928,5.9342,568.69,-1.75,-1,6.91
2025-05-21,300771.SZ,智莱科技,12.03,IT设备,8.87,31.509,12.004,39.54,2.31,2.06,0,0.0,0.0,45.65,4.45,3.83,0,0.0,0.0,0,1,4,0.3033,2.5212,903.04,22.87,5,63.57
2025-04-03,300773.SZ,拉卡拉,17.26,软件服务,0.23,30.077,23.587,17.39,1.21,1.2,0,0.0,0.0,19.8,2.07,2.06,0,0.0,0.0,0,-10,-10,-0.2548,-1.4762,297.27,5.71,2,-2.9
2025-04-14,300773.SZ,拉卡拉,18.64,软件服务,5.55,33.791,-1.531,19.63,1.36,1.91,0,0.0,0.0,17.67,1.85,2.8,0,0.0,0.0,0,0,0,-0.1753,-0.9405,718.99,12.13,8,76.07
2025-06-09,300773.SZ,拉卡拉,24.18,软件服务,2.33,33.812,-0.127,66.17,4.6,4.52,-3,0.0,-3.0,45.72,4.78,4.84,-3,0.0,-3.0,0,6,6,0.9407,3.8904,560.46,-7.72,-1,47.88
2025-07-01,300778.SZ,新城市,12.65,建筑工程,-1.02,38.45,11.24,23.07,1.39,1.31,0,1.0,0.0,15.54,1.34,1.18,0,4.0,0.0,2,1,1,0.1556,1.23,378.1,-7.7,-1,15.22
2025-04-03,300779.SZ,惠城环保,140.28,环境保护,-4.37,31.712,29.208,92.38,4.78,4.96,-31,-27.0,-31.0,29.48,2.24,2.59,0,0.0,0.0,0,0,0,6.5342,4.658,355.13,-7.43,-1,-4.64
2025-07-01,300779.SZ,惠城环保,180.51,环境保护,1.18,32.55,14.578,63.32,3.27,3.23,0,0.0,0.0,28.34,2.16,2.22,0,0.0,0.0,2,5,5,6.4654,3.5817,350.76,-3.69,-1,18.63
2025-03-11,300789.SZ,唐源电气,18.95,运输设备,-0.99,46.378,13.696,49.88,3.74,3.63,0,0.0,0.0,26.43,2.86,2.84,0,0.0,0.0,3,3,3,0.6036,3.1852,422.55,9.81,3,12.03
2025-07-16,300789.SZ,唐源电气,26.13,运输设备,1.08,31.514,17.333,26.62,1.99,2.12,0,0.0,0.0,26.07,2.82,3.1,0,0.0,0.0,0,0,0,0.605,2.3153,247.7,5.88,2,-13.74
2025-01-22,300790.SZ,宇瞳光学,20.02,元器件,-2.05,39.274,-0.194,34.34,2.08,2.12,0,0.0,0.0,11.67,1.05,1.11,0,0.0,0.0,0,0,0,0.4039,2.0175,481.22,2.69,10,19.38
2025-01-07,300792.SZ,壹网壹创,22.35,互联网,5.03,31.757,-8.488,47.13,2.47,2.56,0,0.0,0.0,40.06,3.77,3.33,0,0.0,0.0,0,0,0,-0.0703,-0.3145,348.14,-6.19,-7,-39.44
2025-08-21,300797.SZ,钢研纳克,15.19,电器仪表,-1.62,32.72,1.84,23.72,1.47,1.44,0,0.0,0.0,8.72,0.89,0.83,5,5.0,1.0,1,3,3,0.2005,1.3199,379.27,3.29,2,-11.68
2025-03-13,300798.SZ,锦鸡股份,7.47,染料涂料,-3.61,39.136,19.703,41.32,2.63,2.61,0,0.0,0.0,30.84,2.77,2.91,0,0.0,0.0,4,7,7,0.2318,3.1031,490.92,-10.85,-2,28.13
2025-05-30,300798.SZ,锦鸡股份,7.26,染料涂料,-3.07,40.0,1.103,17.83,1.14,1.17,0,0.0,0.0,13.41,1.2,1.11,0,2.0,0.0,0,3,3,0.0436,0.6006,450.6,7.22,3,26.55
2025-06-16,300801.SZ,泰和科技,16.71,化工原料,0.36,55.509,7.964,17.66,1.29,1.13,0,13.0,0.0,17.77,2.01,1.8,0,11.0,0.0,2,0,6,0.2106,1.2603,610.81,0.11,0,46.72
2025-06-18,300803.SZ,指南针,60.95,软件服务,-2.78,39.195,11.356,17.15,0.95,0.86,19,19.0,15.0,14.9,1.18,1.1,0,11.0,0.0,0,0,3,0.6736,1.1052,411.54,-5.09,-1,9.58
2025-08-08,300803.SZ,指南针,87.2,软件服务,-2.15,38.008,0.318,77.63,4.32,4.5,0,0.0,-28.0,20.98,1.66,1.95,0,0.0,0.0,0,0,0,3.2012,3.6711,318.6,1.27,1,-13.11
2025-05-21,300804.SZ,广康生化,27.09,农药化肥,-2.13,54.822,7.505,43.02,3.62,3.67,0,0.0,0.0,37.32,4.43,4.59,0,0.0,0.0,0,0,0,0.8048,2.9708,375.52,-15.44,-5,-75.71
2025-06-03,300804.SZ,广康生化,44.68,农药化肥,5.75,55.799,46.134,150.39,12.64,10.0,-3,0.0,-3.0,136.63,16.2,12.57,-3,0.0,-3.0,4,5,5,3.7485,8.3897,1112.71,19.64,5,132.28
2025-03-21,300809.SZ,华辰装备,43.13,机床制造,-0.42,34.199,19.782,57.37,3.21,2.73,0,0.0,0.0,40.36,3.34,2.49,0,0.0,0.0,2,4,4,1.6261,3.7702,621.9,9.92,4,38.12
2025-03-05,300810.SZ,中科海讯,22.19,船舶,6.12,39.797,12.373,24.26,1.48,1.45,0,0.0,0.0,25.13,2.55,2.58,0,0.0,0.0,0,0,1,0.4643,2.0924,511.37,15.42,2,16.86
2025-04-03,300810.SZ,中科海讯,33.95,船舶,-5.22,41.075,36.732,153.42,9.34,9.93,-16,-12.0,-16.0,83.73,8.49,9.9,-18,-14.0,-18.0,0,0,0,2.9101,8.5717,371.99,-9.79,-10,-63.66
2025-06-18,300810.SZ,中科海讯,32.78,船舶,1.08,39.616,9.014,23.17,1.41,1.51,0,0.0,0.0,16.57,1.68,1.84,0,0.0,0.0,0,0,0,0.124,0.3783,266.46,-9.61,-6,-44.53
2025-08-11,300810.SZ,中科海讯,46.08,船舶,0.81,46.008,1.405,62.5,3.8,3.83,0,0.0,0.0,19.1,1.94,1.79,0,0.0,0.0,0,4,4,1.1707,2.5406,447.26,-0.81,0,31.81
2025-08-08,300811.SZ,铂科新材,54.79,矿物制品,-3.83,33.637,4.034,81.81,4.43,4.7,-11,-7.0,-11.0,50.67,4.66,5.31,0,0.0,-11.0,0,0,0,2.8201,5.1471,538.98,2.99,2,-13.98
2025-01-10,300814.SZ,中富电路,30.23,元器件,-7.27,39.333,15.856,27.61,1.1,1.2,0,2.0,0.0,30.07,2.06,2.27,0,0.0,0.0,0,0,0,-0.3837,-1.2693,393.9,3.22,2,-27.52
2025-08-07,300814.SZ,中富电路,35.48,元器件,0.62,32.515,13.485,40.87,1.63,1.67,0,0.0,0.0,21.22,1.45,1.52,0,0.0,0.0,0,0,0,0.8059,2.2714,257.52,-21.86,-4,-52.29
2025-05-21,300815.SZ,玉禾田,18.01,环境保护,3.51,51.119,4.934,38.8,3.26,2.9,0,0.0,0.0,43.54,4.88,4.38,0,0.0,0.0,0,4,4,0.4838,2.6863,579.05,7.01,1,21.84
2025-08-04,300815.SZ,玉禾田,20.21,环境保护,0.7,42.857,3.487,10.92,0.92,0.97,1,5.0,0.0,10.84,1.22,1.24,0,3.0,0.0,0,2,2,0.1342,0.664,360.56,-10.26,-1,28.2
2025-02-06,300816.SZ,艾可蓝,24.8,汽车配件,1.18,53.937,6.899,19.53,0.99,0.94,4,4.0,0.0,21.38,1.69,1.54,0,0.0,0.0,0,0,0,0.1678,0.6766,393.73,3.11,1,9.45
2025-02-12,300817.SZ,双飞集团,18.02,机械基件,9.48,35.964,7.774,72.74,3.94,3.27,-1,0.0,-1.0,75.75,6.64,5.62,-2,0.0,-2.0,0,5,5,0.8328,4.6215,804.59,12.01,5,58.48
2025-03-12,300817.SZ,双飞集团,24.7,机械基件,7.48,43.192,10.499,134.97,7.31,7.6,-21,-17.0,-21.0,72.04,6.32,7.12,-22,-18.0,-22.0,1,0,0,1.904,7.7085,367.22,5.54,1,-20.94
2025-02-27,300819.SZ,聚杰微纤,15.25,纺织,2.49,42.78,8.136,46.85,3.76,3.16,0,0.0,0.0,52.87,5.87,4.9,-1,0.0,-1.0,0,4,5,0.4953,3.2479,848.02,9.86,8,87.2
2025-03-13,300819.SZ,聚杰微纤,25.64,纺织,-3.97,33.095,18.568,221.43,17.79,15.81,-6,-2.0,-6.0,203.08,22.54,20.25,-8,-4.0,-8.0,6,14,15,3.1052,12.1108,1223.13,7.52,5,76.52
2025-01-02,300822.SZ,贝仕达克,20.4,元器件,-0.68,32.794,2.507,108.64,6.29,6.47,-29,-25.0,-29.0,69.59,6.13,5.73,-29,-25.0,-29.0,0,0,0,-0.1542,-0.7559,223.85,10.81,1,0.12
2025-04-17,300824.SZ,北鼎股份,8.97,家用电器,0.67,37.248,3.579,28.84,2.36,2.39,0,0.0,0.0,33.15,3.5,3.54,0,0.0,-1.0,0,0,0,-0.1754,-1.9554,316.78,-5.08,-8,-40.25
2025-08-27,300827.SZ,上能电气,24.24,电气设备,-1.42,39.493,2.576,29.16,1.26,1.33,0,0.0,0.0,12.54,0.77,0.83,21,21.0,17.0,3,0,0,0.3621,1.4938,456.29,3.53,1,-9.03
2025-07-29,300830.SZ,金现代,10.68,软件服务,-0.28,34.051,32.877,69.64,3.76,3.76,0,0.0,-2.0,52.07,4.54,4.62,0,0.0,-4.0,0,1,1,0.5054,4.7322,496.37,-11.32,-5,-52.88
2025-06-05,300834.SZ,星辉环材,21.34,化工原料,-2.65,33.885,14.036,23.65,2.85,2.66,0,0.0,0.0,19.73,3.77,3.58,0,0.0,0.0,5,6,6,0.4067,1.9058,710.04,12.89,5,61.12
2025-07-07,300839.SZ,博汇股份,10.35,石油加工,0.0,33.141,4.239,42.68,2.58,2.71,0,0.0,0.0,11.89,1.12,1.2,0,0.0,0.0,2,0,0,0.1909,1.8444,296.83,-1.52,-1,-21.07
2025-01-16,300840.SZ,酷特智能,20.61,服饰,-2.41,34.497,8.325,54.39,3.06,3.25,0,0.0,0.0,40.65,3.12,3.31,0,0.0,-6.0,0,0,0,-0.019,-0.0922,380.45,1.93,12,10.56
2025-02-27,300840.SZ,酷特智能,23.85,服饰,4.29,34.081,0.561,37.68,2.12,2.19,0,0.0,0.0,29.25,2.25,2.28,0,0.0,0.0,0,0,0,0.2722,1.1413,274.36,3.62,1,-15.0
2025-01-14,300843.SZ,胜蓝股份,29.37,元器件,7.94,31.647,9.805,34.31,1.83,1.81,0,0.0,0.0,37.66,2.92,2.93,0,0.0,0.0,0,-2,-2,-0.6307,-2.1474,338.91,-5.01,-10,-38.19
2025-08-08,300843.SZ,胜蓝股份,34.86,元器件,-5.53,47.727,14.602,42.48,2.26,1.92,0,0.0,0.0,29.82,2.31,1.68,0,11.0,0.0,3,4,4,0.9647,2.7674,919.9,25.41,7,89.63
2025-08-20,300843.SZ,胜蓝股份,46.7,元器件,-5.27,32.965,8.175,150.92,8.03,7.18,-4,0.0,-4.0,134.32,10.4,9.26,-4,0.0,-4.0,11,12,12,4.2587,9.1193,767.63,-7.0,-1,-13.87
2025-03-25,300844.SZ,山水比德,27.55,建筑工程,-6.2,44.052,7.526,53.59,3.17,2.8,0,0.0,0.0,43.77,3.81,3.34,0,0.0,0.0,9,3,13,1.0402,3.7757,934.23,27.96,4,72.9
2025-05-06,300845.SZ,捷安高科,9.4,软件服务,2.29,30.558,4.636,25.56,1.4,1.42,0,0.0,0.0,20.39,1.73,1.68,0,0.0,0.0,0,0,0,0.0235,0.25,360.57,-12.99,-1,6.66
2025-01-22,300846.SZ,首都在线,12.6,软件服务,-2.55,46.288,17.536,32.27,1.41,1.53,0,0.0,0.0,22.05,1.82,2.18,0,0.0,0.0,0,0,0,-0.2039,-1.6183,368.96,-13.33,-2,17.88
2025-02-05,300846.SZ,首都在线,14.88,软件服务,20.0,70.188,44.588,21.06,0.92,1.04,1,1.0,0.0,13.96,1.15,1.18,0,2.0,0.0,0,0,0,0.0108,0.0726,384.33,12.75,1,-29.88
2025-02-21,300846.SZ,首都在线,26.87,软件服务,4.63,30.094,12.529,231.17,10.1,10.05,-9,-5.0,-9.0,199.81,16.49,16.76,-10,-6.0,-10.0,8,12,12,3.56,13.249,608.79,-7.56,-5,-36.61
2025-04-03,300851.SZ,交大思诺,27.57,运输设备,3.14,31.959,14.317,11.79,1.07,1.11,0,0.0,0.0,10.01,1.45,1.45,0,0.0,0.0,0,0,0,-0.077,-0.2793,509.52,8.16,1,4.43
2025-09-08,300852.SZ,四会富仕,36.5,元器件,0.19,34.347,34.347,39.18,2.23,2.44,0,0.0,0.0,22.9,1.85,2.24,0,0.0,0.0,0,0,0,0.9497,2.6019,416.52,-11.96,-3,-15.12
2025-02-12,300853.SZ,申昊科技,22.81,专用机械,3.31,33.929,21.384,30.26,1.58,1.65,0,0.0,0.0,34.94,3.0,3.1,0,0.0,-6.0,0,1,1,-0.1037,-0.4546,397.8,2.72,2,-0.05
2025-09-03,300857.SZ,协创数据,105.46,IT设备,0.2,42.76,19.802,80.74,4.56,4.52,0,0.0,0.0,68.2,5.63,5.74,-10,-6.0,-10.0,10,15,15,5.951,5.6429,515.81,-4.57,-3,-14.17
2025-07-25,300858.SZ,科拓生物,17.16,食品,-2.39,33.373,0.059,34.0,1.63,1.65,0,0.0,0.0,18.01,1.85,1.92,0,0.0,0.0,0,0,0,0.3346,1.9499,376.78,9.13,4,35.09
2025-04-28,300862.SZ,蓝盾光电,22.57,电器仪表,-1.48,30.102,12.005,59.25,3.44,3.45,-1,0.0,-11.0,39.64,3.71,3.94,0,0.0,-14.0,0,-1,-1,-0.9688,-4.2924,284.07,3.19,5,18.55
2025-05-27,300865.SZ,大宏立,22.82,专用机械,-0.57,34.891,23.453,13.13,0.92,1.09,1,1.0,0.0,14.58,1.37,1.66,0,0.0,0.0,0,0,0,0.2428,1.064,298.3,-5.02,-1,4.69
